,Unnamed: 0,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
21754,30905,30905,1,2,3,1,1,0,0,0
21757,30909,30909,1,1,1,2,1,0,0,0
21762,30914,30914,2,0,0,1,0,1,0,0
21768,30926,30926,3,0,0,1,0,1,0,0
21778,30940,30940,0,2,1,0,1,0,0,0
21779,30941,30941,2,0,1,1,0,1,0,0
21797,30968,30968,0,2,2,2,1,0,0,0
21800,30973,30973,1,0,1,1,0,1,0,0
21801,30974,30974,1,3,4,1,1,0,0,0
21802,30976,30976,1,0,0,1,1,0,0,0
21803,30977,30977,2,0,2,0,0,1,0,0
21807,30984,30984,1,1,2,1,1,0,0,0
21813,30998,30998,0,1,1,1,0,1,0,0
21817,31004,31004,1,0,1,4,0,1,0,0
21818,31005,31005,0,4,3,2,1,0,0,0
21826,31017,31017,0,0,0,1,1,0,0,0
21833,31029,31029,0,0,3,1,1,1,0,0
21835,31035,31035,1,0,2,4,1,1,0,0
21844,31051,31051,1,2,2,2,1,0,0,0
21846,31054,31054,5,1,2,3,0,1,0,0
21847,31055,31055,2,0,1,2,0,1,0,0
21851,31062,31062,1,1,2,1,1,0,0,0
21852,31063,31063,1,1,3,2,1,1,0,0
21865,31086,31086,2,2,2,4,0,1,0,0
21880,31103,31103,2,2,3,4,0,1,0,0
21882,31105,31105,2,1,2,4,1,0,0,0
21894,31129,31129,1,1,3,1,0,1,0,0
21897,31136,31136,1,0,1,2,0,1,0,0
21898,31141,31141,1,1,3,2,1,0,0,0
21907,31154,31154,2,1,1,1,1,0,0,0
21929,31193,31193,2,2,2,5,1,0,0,0
21932,31198,31198,0,1,3,0,0,1,0,0
21939,31208,31208,1,0,3,3,0,1,0,0
21943,31221,31221,1,3,1,2,1,0,0,0
21945,31225,31225,2,0,3,1,0,1,0,0
21949,31231,31231,1,2,4,3,0,1,0,0
21950,31233,31233,0,0,4,3,1,0,0,0
21954,31237,31237,2,1,0,1,0,1,0,0
21957,31245,31245,2,0,3,1,0,1,0,0
21958,31246,31246,2,1,3,3,0,2,0,0
21962,31256,31256,1,0,5,4,1,0,0,0
21972,31278,31278,0,2,3,2,1,0,0,0
21977,31285,31285,2,0,1,4,0,1,0,0
21980,31290,31290,1,1,2,3,0,1,0,0
21983,31293,31293,1,1,2,4,1,0,0,0
21987,31297,31297,0,0,2,1,0,1,0,0
21993,31305,31305,1,0,0,2,0,1,0,0
21994,31306,31306,2,0,2,2,0,1,0,0
21996,31311,31311,2,1,4,3,1,0,0,0
22012,31329,31329,1,2,3,1,1,0,0,0
22016,31333,31333,0,5,1,1,1,0,0,0
22024,31346,31346,0,0,1,2,1,1,0,0
22027,31350,31350,3,2,3,3,0,1,0,0
22034,31366,31366,5,1,2,1,0,1,0,0
22035,31368,31368,0,2,2,1,0,1,0,0
22037,31370,31370,2,0,0,2,1,0,0,0
22050,31387,31387,1,0,1,0,0,1,0,0
22054,31392,31392,2,0,1,0,0,1,0,0
22055,31393,31393,2,0,2,3,0,1,0,0
22056,31394,31394,1,1,2,3,0,1,0,0
22062,31402,31402,2,1,3,1,1,0,0,0
22066,31407,31407,3,2,2,0,0,1,0,0
22079,31431,31431,1,3,2,1,2,1,0,0
22088,31449,31449,2,1,0,3,0,1,0,0
22112,31485,31485,0,1,1,2,1,0,0,0
22113,31486,31486,4,2,2,2,0,1,0,0
22115,31489,31489,1,0,1,3,0,1,0,0
22122,31501,31501,0,0,3,2,0,1,0,0
22130,31511,31511,0,1,2,2,1,0,0,0
22131,31512,31512,1,2,4,2,1,0,0,0
22145,31537,31537,6,1,1,4,0,1,0,0
22148,31541,31541,2,0,2,4,0,2,0,0
22155,31557,31557,3,1,0,2,1,0,1,0
22158,31566,31566,1,3,2,2,0,1,0,0
22164,31577,31577,2,1,2,3,0,1,0,0
22166,31579,31579,4,0,1,1,0,1,0,0
22170,31583,31583,1,1,3,2,0,1,1,0
22184,31609,31609,4,0,3,3,0,1,0,0
22190,31615,31615,4,1,2,3,1,0,0,0
22197,31627,31627,2,2,3,3,0,1,0,0
22200,31632,31632,0,2,3,5,1,0,0,0
22201,31633,31633,1,0,5,5,0,2,0,0
22207,31648,31648,2,1,1,3,0,1,0,0
22211,31654,31654,1,1,2,4,1,0,0,0
22212,31655,31655,2,0,0,2,1,2,0,0
22214,31657,31657,0,0,1,0,0,1,0,0
22216,31660,31660,0,3,1,2,1,0,0,0
22220,31665,31665,1,0,0,2,0,1,0,0
22221,31667,31667,3,1,1,1,0,1,0,0
22224,31675,31675,1,0,3,2,1,0,0,0
22237,31695,31695,1,0,3,1,1,1,0,0
22248,31708,31708,1,3,2,4,1,0,0,0
22256,31731,31731,1,1,1,0,0,1,0,0
22264,31741,31741,0,3,0,2,1,0,0,0
22268,31748,31748,0,3,1,2,1,1,0,0
22272,31753,31753,1,3,4,2,1,0,0,1
22273,31755,31755,2,0,2,3,0,1,0,0
22275,31758,31758,2,2,4,4,1,0,0,0
22279,31765,31765,0,0,1,1,1,0,0,0
22288,31776,31776,1,1,1,3,1,0,0,0
22295,31787,31787,2,0,4,4,1,0,0,0
22301,31797,31797,0,0,2,2,1,0,0,0
22302,31798,31798,3,0,3,4,1,0,0,1
22304,31800,31800,1,1,1,1,1,1,0,0
22308,31806,31806,1,1,1,4,0,1,0,0
22314,31812,31812,1,1,2,2,1,0,0,0
22316,31815,31815,3,2,0,2,1,1,0,0
22318,31819,31819,0,1,2,2,1,0,0,0
22324,31834,31834,1,1,3,0,2,1,0,0
22326,31837,31837,2,0,2,1,0,1,0,0
22327,31838,31838,5,1,0,1,0,1,1,0
22330,31842,31842,1,1,4,1,1,0,0,0
22332,31846,31846,1,0,2,3,1,0,0,0
22333,31849,31849,2,1,2,5,0,1,0,0
22338,31864,31864,2,1,1,1,0,2,0,0
22342,31870,31870,0,4,1,0,1,0,0,0
22344,31873,31873,0,1,0,3,1,0,0,0
22352,31884,31884,1,0,2,3,0,1,0,0
22358,31894,31894,2,1,0,1,1,0,0,0
22362,31901,31901,0,1,3,3,0,1,0,0
22366,31906,31906,3,0,0,3,0,1,0,0
22389,31944,31944,1,2,2,3,1,0,0,0
22392,31948,31948,2,0,2,3,0,1,0,0
22411,31978,31978,1,0,1,1,1,1,0,0
22413,31980,31980,2,1,1,1,0,1,0,0
22415,31984,31984,1,0,1,2,0,1,0,0
22419,31991,31991,0,0,2,2,1,0,0,0
22423,31998,31998,5,0,0,3,0,1,0,0
22430,32008,32008,0,0,1,1,1,1,0,0
22437,32019,32019,3,0,2,0,0,1,0,0
22439,32026,32026,1,0,3,3,0,1,0,0
22442,32029,32029,2,1,1,1,0,1,0,0
22443,32030,32030,3,0,2,3,0,1,0,0
22445,32032,32032,0,1,1,1,0,1,0,0
22446,32033,32033,0,1,3,2,0,1,0,0
22452,32041,32041,1,2,1,2,1,0,0,0
22455,32044,32044,4,1,3,3,0,2,0,0
22459,32048,32048,0,0,2,1,0,1,0,0
22462,32051,32051,2,1,1,3,0,1,0,0
22465,32055,32055,1,2,1,2,0,1,0,0
22471,32067,32067,0,3,2,4,1,0,0,0
22473,32069,32069,2,0,0,0,0,2,0,1
22476,32075,32075,5,1,1,1,0,1,0,0
22488,32092,32092,1,0,2,0,0,1,0,0
22496,32105,32105,0,0,1,1,0,1,0,0
22498,32108,32108,2,1,1,3,0,1,0,0
22506,32123,32123,0,4,3,1,1,0,0,0
22510,32130,32130,2,0,0,2,0,1,0,0
22513,32133,32133,3,2,4,3,0,1,0,1
22515,32135,32135,1,1,2,4,1,0,0,0
22531,32168,32168,2,0,3,2,0,1,0,1
22550,32200,32200,3,2,1,0,1,0,0,0
22557,32210,32210,0,7,2,1,1,0,0,0
22560,32217,32217,1,0,2,2,1,1,0,0
22565,32223,32223,2,0,3,3,0,1,0,0
22567,32228,32228,5,1,0,1,0,1,0,0
22575,32247,32247,3,1,2,3,1,1,0,0
22579,32252,32252,1,3,2,1,1,0,0,0
22591,32277,32277,3,2,1,2,0,1,0,0
22599,32290,32290,2,1,0,0,0,1,0,0
22608,32304,32304,4,1,0,1,0,1,0,0
22610,32307,32307,3,3,2,0,0,1,0,0
22616,32320,32320,2,0,1,1,1,0,0,1
22624,32333,32333,3,1,0,2,0,1,0,0
22635,32353,32353,2,1,1,2,0,1,0,0
22641,32363,32363,2,2,5,3,1,1,0,0
22648,32377,32377,2,1,1,2,1,0,0,0
22668,32412,32412,0,0,1,0,1,0,0,0
22698,32463,32463,3,0,1,3,0,1,0,0
22699,32471,32471,0,1,3,3,1,1,0,0
22710,32497,32497,0,4,1,0,1,0,0,0
22711,32498,32498,3,0,1,2,0,1,0,0
22715,32502,32502,4,0,0,0,0,1,0,0
22729,32530,32530,0,5,4,3,1,0,0,0
22735,32543,32543,1,1,3,4,1,0,0,0
22736,32544,32544,2,1,1,0,0,1,0,0
22737,32545,32545,0,0,2,3,0,1,0,0
22740,32549,32549,0,5,1,2,1,0,0,0
22742,32552,32552,1,0,1,1,1,0,0,0
22750,32564,32564,1,1,1,4,0,1,0,0
22754,32570,32570,0,5,2,2,1,0,0,0
22755,32571,32571,1,2,0,1,0,1,0,0
22757,32574,32574,1,2,1,2,1,0,0,0
22759,32576,32576,1,0,1,2,0,1,0,0
22764,32591,32591,2,1,3,1,1,1,0,0
22779,32620,32620,1,1,3,2,1,1,0,0
22780,32621,32621,1,1,1,2,1,0,1,0
22781,32622,32622,0,1,1,2,1,0,0,0
22782,32623,32623,0,1,2,3,1,0,0,0
22785,32626,32626,1,5,0,1,1,0,0,0
22786,32627,32627,0,0,3,4,1,0,0,0
22791,32635,32635,3,2,4,4,0,1,0,0
22797,32645,32645,0,1,1,0,0,1,0,0
22801,32650,32650,3,0,1,2,0,1,0,0
22819,32679,32679,3,1,1,2,0,1,0,0
22825,32693,32693,1,0,2,4,0,1,0,0
22826,32694,32694,1,1,2,1,1,0,0,0
22831,32705,32705,3,0,0,2,0,1,0,0
22858,32760,32760,0,1,2,1,1,0,0,0
22860,32762,32762,2,2,3,1,1,0,0,0
22863,32780,32780,2,1,2,1,1,0,0,0
22864,32781,32781,1,1,1,1,1,0,0,0
22868,32789,32789,1,0,0,0,1,1,0,0
22883,32814,32814,2,0,2,4,0,1,0,0
22884,32815,32815,0,1,4,2,0,1,0,0
22895,32840,32840,2,0,3,2,0,1,0,0
22896,32841,32841,0,1,1,2,1,0,0,0
22897,32847,32847,1,0,3,3,0,1,0,0
22904,32868,32868,0,3,2,0,1,0,0,0
22907,32872,32872,2,0,1,2,0,1,0,0
22912,32884,32884,3,0,1,2,0,1,0,0
22930,32919,32919,0,1,3,1,1,0,0,0
22932,32921,32921,1,0,1,2,1,0,0,0
22942,32938,32938,1,0,0,2,1,1,0,0
22952,32968,32968,1,1,0,2,1,1,0,0
22956,32974,32974,1,1,1,3,0,1,0,0
22959,32983,32983,2,1,0,2,0,1,0,0
22960,32984,32984,1,0,1,2,0,1,0,0
22963,32992,32992,4,2,1,2,0,1,0,0
22975,33017,33017,1,2,3,1,0,1,0,0
22978,33024,33024,3,0,2,1,0,1,0,0
22980,33027,33027,1,1,2,2,0,1,0,0
22985,33034,33034,1,1,1,2,0,1,0,0
22988,33037,33037,2,0,0,1,0,1,0,0
22991,33043,33043,0,2,1,0,1,0,0,0
22993,33045,33045,3,3,2,1,0,1,0,1
23004,33072,33072,2,1,0,1,0,1,0,0
23010,33086,33086,0,0,0,1,0,1,0,0
23011,33087,33087,1,0,1,2,0,1,0,0
23013,33093,33093,1,0,1,3,1,0,0,0
23014,33096,33096,1,2,2,2,1,0,0,0
23029,33119,33119,4,0,4,3,0,2,1,0
23031,33122,33122,0,1,2,2,1,0,0,0
23035,33126,33126,2,1,2,1,0,1,0,0
23041,33135,33135,1,0,2,3,1,1,0,0
23061,33172,33172,0,4,1,2,2,0,0,0
23069,33184,33184,2,1,1,2,0,1,0,0
23070,33186,33186,4,2,1,2,0,1,0,0
23071,33192,33192,0,2,3,3,1,0,0,0
23072,33194,33194,2,1,3,4,0,1,0,0
23073,33195,33195,0,4,1,1,1,0,0,0
23077,33202,33202,2,1,3,0,1,0,0,0
23082,33208,33208,0,0,1,2,0,1,0,0
23084,33213,33213,2,0,1,2,0,1,0,0
23091,33224,33224,2,0,0,0,1,0,0,0
23093,33228,33228,1,0,1,2,0,1,0,0
23094,33235,33235,1,0,2,1,0,1,0,0
23095,33246,33246,3,1,1,1,0,1,0,0
23098,33252,33252,0,1,1,3,0,1,0,0
23113,33277,33277,1,0,1,3,0,1,0,0
23119,33293,33293,2,0,3,1,0,1,0,0
23122,33299,33299,1,1,3,3,1,0,0,0
23125,33305,33305,0,2,3,2,1,0,0,0
23130,33314,33314,1,0,1,1,0,1,0,0
23131,33316,33316,3,0,1,2,0,1,0,0
23135,33330,33330,0,3,2,2,1,0,0,0
23143,33350,33350,2,0,2,2,0,1,0,1
23144,33351,33351,0,0,0,3,1,0,0,0
23147,33354,33354,4,0,0,0,0,1,0,0
23148,33359,33359,3,2,1,1,1,0,0,0
23151,33364,33364,0,3,2,2,1,0,0,0
23153,33368,33368,1,4,1,1,1,0,0,1
23155,33372,33372,2,0,3,2,0,1,0,0
23161,33386,33386,0,3,3,1,1,0,0,0
23162,33387,33387,0,1,1,5,1,3,1,0
23173,33410,33410,2,2,3,3,1,0,0,0
23175,33414,33414,4,0,0,5,0,1,0,0
23192,33459,33459,2,1,3,0,0,1,0,0
23193,33461,33461,2,0,0,3,0,1,0,0
23202,33486,33486,3,0,2,2,0,1,0,0
23234,33543,33543,2,5,1,3,1,0,0,0
23238,33549,33549,2,2,3,2,1,0,0,0
23239,33550,33550,2,3,4,2,1,0,0,0
23247,33569,33569,0,3,2,4,1,0,0,0
23248,33570,33570,2,0,3,0,0,1,0,0
23249,33571,33571,2,1,1,3,0,1,0,0
23257,33596,33596,0,2,2,4,1,1,0,0
23261,33602,33602,3,0,1,1,0,1,0,0
23262,33603,33603,3,0,2,1,0,1,0,0
23263,33606,33606,1,1,0,0,1,0,0,0
23276,33627,33627,1,0,3,3,0,1,0,1
23287,33645,33645,4,0,0,2,0,2,0,0
23290,33653,33653,0,4,1,2,1,0,0,0
23292,33655,33655,1,1,1,3,0,1,0,0
23301,33678,33678,2,1,1,4,0,1,0,0
23309,33701,33701,0,1,0,4,0,1,0,0
23312,33710,33710,4,0,2,3,0,1,0,0
23313,33712,33712,1,1,0,1,1,1,0,0
23318,33722,33722,1,1,2,2,0,1,0,0
23320,33725,33725,5,0,1,1,0,1,0,0
23334,33755,33755,3,0,0,3,0,2,0,0
23336,33757,33757,2,2,0,5,1,0,0,0
23339,33761,33761,2,2,0,5,0,1,0,0
23340,33762,33762,0,1,4,0,2,0,0,0
23341,33766,33766,1,1,4,1,0,1,0,0
23346,33781,33781,1,1,1,1,1,0,0,0
23349,33789,33789,2,0,0,2,0,1,0,0
23354,33807,33807,0,0,2,3,0,1,0,0
23357,33812,33812,0,2,3,0,0,2,0,0
23360,33816,33816,0,1,3,4,0,1,0,0
23361,33821,33821,0,1,5,3,1,1,0,0
23367,33830,33830,4,0,2,2,0,1,0,0
23373,33841,33841,1,1,3,3,1,0,0,1
23375,33844,33844,0,0,1,2,1,0,0,0
23377,33847,33847,0,0,1,2,0,2,0,0
23380,33850,33850,1,0,3,4,0,1,0,1
23385,33864,33864,1,0,1,0,0,1,0,0
23401,33893,33893,0,1,5,1,1,0,0,0
23402,33894,33894,1,1,1,4,0,1,0,0
23403,33896,33896,0,0,3,1,0,1,0,0
23405,33899,33899,3,1,2,2,0,1,0,0
23409,33906,33906,0,0,2,3,1,0,0,0
23414,33919,33919,1,1,2,2,1,0,0,0
23421,33935,33935,1,2,3,3,1,0,0,0
23424,33942,33942,0,1,2,2,1,0,0,0
23436,33962,33962,3,3,2,2,1,0,0,0
23437,33965,33965,4,0,1,2,0,1,0,0
23438,33966,33966,2,0,1,2,0,1,0,0
23439,33967,33967,2,1,1,2,1,0,1,0
23440,33968,33968,2,2,2,5,1,0,0,0
23442,33971,33971,1,2,1,1,1,0,0,0
23443,33972,33972,2,2,2,1,0,1,0,0
23453,33998,33998,2,1,1,0,1,1,0,0
23454,34001,34001,1,0,3,4,1,0,0,0
23460,34024,34024,1,1,3,2,1,0,0,0
23461,34026,34026,1,1,1,2,1,0,0,0
23464,34031,34031,0,1,2,3,1,0,0,0
23465,34036,34036,3,1,1,1,0,1,0,0
23469,34043,34043,1,1,1,1,1,0,0,0
23477,34062,34062,2,0,1,1,0,1,0,0
23489,34085,34085,2,0,2,4,0,1,1,0
23498,34107,34107,1,0,1,2,0,1,0,0
23505,34114,34114,1,0,4,2,0,1,0,0
23507,34116,34116,1,3,1,4,1,0,0,0
23516,34125,34125,1,0,0,2,0,1,0,0
23518,34127,34127,0,1,3,3,2,2,0,0
23520,34129,34129,3,0,2,2,1,1,0,0
23521,34130,34130,3,1,3,2,0,1,0,0
23522,34131,34131,1,1,0,2,1,0,0,0
23528,34137,34137,1,1,3,1,1,0,0,0
23535,34145,34145,2,1,2,2,0,1,0,0
23536,34146,34146,1,2,3,3,1,0,0,0
23539,34149,34149,1,0,2,3,0,1,0,0
23544,34154,34154,0,1,2,2,1,1,0,0
23546,34156,34156,3,1,1,1,0,1,0,1
23549,34159,34159,0,2,0,2,1,1,0,0
23563,34173,34173,1,0,1,1,0,1,0,0
23564,34174,34174,2,1,1,1,0,1,0,0
23566,34176,34176,3,0,2,1,1,0,0,0
23577,34187,34187,1,1,3,4,1,1,0,0
23582,34192,34192,4,1,1,5,0,1,0,0
23584,34194,34194,1,1,4,2,1,0,0,0
23585,34195,34195,0,0,1,4,0,1,0,0
23591,34201,34201,1,2,1,2,1,0,0,1
23595,34205,34205,4,2,1,3,0,1,0,0
23599,34210,34210,6,0,2,1,1,1,0,0
23608,34220,34220,1,1,4,4,1,0,0,0
23615,34227,34227,4,0,2,3,0,1,0,0
23616,34228,34228,2,1,1,2,1,0,0,0
23618,34230,34230,2,1,3,3,0,1,0,0
23619,34231,34231,0,3,2,3,1,0,0,0
23620,34232,34232,0,0,3,2,0,1,0,0
23621,34233,34233,2,2,2,1,1,0,0,0
23625,34237,34237,0,2,3,3,1,0,0,0
23629,34241,34241,2,2,1,4,1,0,0,0
23638,34250,34250,0,1,2,3,1,0,0,0
23642,34254,34254,2,1,1,4,0,1,0,0
23643,34255,34255,0,1,1,2,1,0,0,0
23645,34257,34257,3,1,1,2,0,1,0,0
23646,34258,34258,3,1,1,3,1,0,0,0
23647,34259,34259,0,1,2,1,1,0,0,0
23649,34261,34261,1,3,1,4,1,0,0,0
23658,34270,34270,4,0,2,2,0,1,0,0
23662,34274,34274,0,2,4,4,1,1,0,0
23664,34276,34276,4,2,1,5,1,0,0,0
23668,34280,34280,2,1,1,3,0,2,0,0
23670,34282,34282,2,1,3,1,0,1,0,0
23671,34283,34283,1,2,2,2,1,0,0,0
23672,34285,34285,1,1,1,0,0,1,0,0
23677,34290,34290,1,2,3,1,1,0,0,0
23687,34300,34300,2,1,2,3,0,1,1,1
23689,34302,34302,1,2,2,3,1,0,0,0
23691,34304,34304,2,1,3,3,1,0,0,0
23699,34312,34312,1,1,2,2,1,0,0,0
23703,34316,34316,3,0,3,1,0,1,0,0
23708,34321,34321,3,1,2,3,1,3,0,0
23719,34332,34332,1,2,1,2,0,2,0,0
23726,34339,34339,2,3,1,1,1,1,0,0
23727,34340,34340,2,1,2,2,0,1,0,0
23734,34347,34347,3,0,3,1,0,1,0,0
23744,34357,34357,2,0,1,5,0,1,0,0
23745,34358,34358,2,1,3,5,0,1,0,0
23750,34363,34363,0,0,2,4,1,1,0,0
23752,34365,34365,0,3,0,2,1,1,0,0
23754,34367,34367,1,0,2,2,1,0,0,0
23755,34368,34368,1,4,2,0,1,1,0,0
23758,34371,34371,2,2,2,1,1,0,0,0
23764,34377,34377,2,1,1,4,0,1,0,0
23765,34378,34378,0,0,3,3,1,1,0,0
23766,34379,34379,0,2,1,1,1,0,0,0
23772,34385,34385,1,2,1,1,0,1,0,0
23773,34386,34386,1,1,2,2,0,1,0,0
23775,34388,34388,4,0,3,0,0,1,0,0
23780,34393,34393,0,1,2,2,0,1,0,0
23785,34398,34398,0,2,0,2,1,1,0,0
23792,34405,34405,1,2,1,4,1,1,0,0
23795,34408,34408,0,1,5,2,1,1,0,0
23799,34412,34412,3,0,1,3,0,1,0,0
23802,34415,34415,3,3,1,5,0,2,0,0
23818,34431,34431,1,2,3,3,0,1,0,0
23822,34435,34435,2,2,2,2,1,0,0,0
23832,34445,34445,3,6,2,2,1,0,0,0
23841,34454,34454,5,3,1,1,1,1,0,0
23845,34458,34458,1,1,4,3,1,0,0,0
23857,34470,34470,0,2,3,4,1,0,0,0
23859,34472,34472,1,1,4,2,1,1,0,0
23862,34475,34475,3,3,2,2,1,0,0,0
23867,34480,34480,1,0,1,3,0,1,0,0
23868,34481,34481,2,0,3,4,1,1,0,0
23879,34493,34493,2,1,3,3,1,1,0,0
23880,34494,34494,1,3,1,3,0,1,0,0
23885,34499,34499,0,2,3,5,2,0,0,0
23889,34503,34503,3,3,4,4,1,0,0,0
23890,34504,34504,3,2,3,6,2,0,0,1
23892,34506,34506,2,1,0,3,0,1,0,0
23895,34509,34509,0,1,2,3,1,1,0,0
23899,34513,34513,2,3,1,2,1,0,0,0
23900,34514,34514,3,0,4,2,0,1,0,0
23903,34517,34517,1,1,3,2,1,0,0,0
23905,34519,34519,2,2,2,2,0,1,0,0
23909,34523,34523,3,1,2,1,1,0,0,1
23910,34525,34525,2,3,2,1,1,0,0,0
23916,34531,34531,3,3,2,4,1,0,0,0
23919,34534,34534,1,0,3,2,0,1,0,0
23920,34535,34535,2,0,3,5,1,0,0,0
23922,34537,34537,2,2,0,3,0,1,0,0
23926,34541,34541,0,1,3,2,2,1,0,0
23928,34543,34543,2,1,4,2,0,1,0,0
23930,34545,34545,1,0,3,2,1,0,0,0
23931,34546,34546,1,0,2,1,1,1,0,0
23935,34550,34550,1,1,4,4,1,1,0,0
23936,34551,34551,2,0,1,3,0,1,0,0
23941,34556,34556,2,2,3,4,1,0,0,0
23942,34557,34557,2,0,3,3,0,1,0,0
23948,34563,34563,3,1,3,0,0,1,0,0
23949,34564,34564,1,0,1,2,0,1,0,0
23950,34565,34565,2,2,2,3,0,1,0,0
23953,34568,34568,3,0,1,0,0,2,0,0
23962,34577,34577,2,2,3,1,1,1,0,0
23970,34585,34585,2,1,3,3,0,1,0,0
23978,34593,34593,1,0,3,2,0,1,0,0
23979,34594,34594,1,0,4,4,0,1,0,0
23993,34608,34608,0,0,1,3,1,0,0,0
23996,34611,34611,2,0,1,1,1,1,0,0
23997,34613,34613,3,1,3,3,0,1,0,0
24002,34618,34618,0,1,0,2,1,0,0,0
24005,34621,34621,5,2,0,3,1,0,0,0
24007,34623,34623,1,1,4,2,0,1,0,0
24009,34625,34625,1,3,2,1,0,1,0,0
24015,34631,34631,5,1,2,2,0,1,0,0
24016,34632,34632,2,0,4,3,0,1,0,0
24017,34633,34633,2,0,2,2,1,1,0,0
24019,34635,34635,1,4,0,3,1,0,0,0
24021,34637,34637,3,0,0,1,0,1,0,0
24028,34644,34644,3,2,3,2,0,1,0,0
24030,34646,34646,2,2,3,4,1,0,0,0
24039,34656,34656,1,0,3,1,1,0,0,0
24040,34657,34657,4,0,0,2,1,0,1,0
24044,34661,34661,0,1,1,2,1,0,0,0
24048,34665,34665,2,3,2,1,1,0,0,0
24049,34666,34666,1,0,3,2,0,1,0,0
24056,34673,34673,2,1,3,1,2,1,0,0
24059,34676,34676,1,2,2,2,1,0,1,0
24060,34677,34677,1,0,2,2,1,0,0,0
24063,34680,34680,0,3,2,2,1,0,0,0
24064,34681,34681,0,0,2,1,1,0,0,0
24068,34685,34685,1,0,1,2,0,1,0,0
24074,34691,34691,2,2,3,4,0,1,0,0
24075,34692,34692,0,0,2,3,0,1,0,0
24076,34693,34693,1,1,2,4,0,1,0,0
24080,34697,34697,2,1,3,1,1,0,0,0
24087,34704,34704,2,1,3,3,0,1,0,0
24092,34709,34709,2,0,4,4,1,0,0,0
24096,34713,34713,2,1,2,4,0,1,0,0
24105,34722,34722,0,0,1,1,1,0,0,0
24108,34725,34725,0,1,4,3,0,1,0,0
24111,34728,34728,2,2,3,4,0,1,0,0
24112,34729,34729,0,1,3,4,0,1,0,0
24118,34735,34735,0,1,1,2,0,1,0,0
24127,34744,34744,0,0,3,2,0,1,0,0
24131,34748,34748,2,1,2,3,1,1,0,0
24132,34749,34749,1,2,4,5,0,1,0,0
24135,34753,34753,3,1,4,3,0,1,0,0
24136,34754,34754,1,1,1,1,1,1,0,0
24138,34756,34756,1,2,2,5,1,0,0,0
24140,34758,34758,3,1,5,3,2,0,0,0
24144,34762,34762,0,2,3,0,0,1,0,0
24151,34769,34769,4,0,2,2,0,1,0,0
24158,34776,34776,2,1,2,3,0,2,0,0
24159,34777,34777,1,1,2,1,0,1,0,0
24160,34778,34778,4,1,4,2,0,1,0,0
24161,34779,34779,0,1,0,2,1,0,0,0
24162,34780,34780,1,0,3,1,1,1,0,0
24166,34784,34784,1,0,1,2,0,1,0,0
24168,34786,34786,0,0,1,2,1,0,0,0
24169,34787,34787,2,2,0,4,1,1,0,0
24171,34789,34789,2,1,1,3,0,1,0,0
24174,34792,34792,1,2,1,1,1,0,0,0
24179,34798,34798,2,1,3,1,0,1,0,0
24183,34803,34803,1,1,1,3,1,0,0,0
24185,34805,34805,0,0,2,0,0,1,0,0
24192,34813,34813,1,0,0,5,0,1,0,0
24194,34815,34815,3,0,3,4,0,1,0,0
24198,34819,34819,1,3,5,3,2,1,0,0
24199,34820,34820,0,0,2,6,1,0,0,0
24200,34821,34821,2,2,3,1,1,2,0,0
24203,34824,34824,1,1,2,2,0,1,0,0
24204,34825,34825,1,1,0,2,1,0,0,0
24208,34829,34829,1,1,4,2,2,0,0,0
24209,34830,34830,2,0,3,4,1,0,0,0
24211,34832,34832,3,1,2,3,0,1,0,0
24214,34835,34835,2,0,3,2,1,0,0,0
24224,34845,34845,4,0,0,1,0,1,0,0
24226,34847,34847,1,2,3,2,0,1,0,0
24227,34848,34848,0,2,1,0,0,1,0,0
24228,34849,34849,2,1,1,2,1,0,0,0
24231,34852,34852,1,1,1,2,1,0,0,0
24244,34865,34865,1,2,3,5,1,0,0,0
24246,34867,34867,1,1,1,3,1,0,0,0
24250,34871,34871,4,1,3,3,0,2,0,0
24251,34872,34872,3,1,1,3,0,1,0,0
24254,34875,34875,0,2,4,2,1,0,0,0
24258,34879,34879,1,2,3,3,0,1,0,0
24259,34880,34880,0,0,1,3,0,1,0,0
24261,34882,34882,3,1,3,1,0,1,0,1
24275,34896,34896,1,1,3,2,0,1,0,0
24280,34901,34901,2,2,4,2,1,0,0,0
24281,34902,34902,1,1,3,4,0,1,0,0
24282,34903,34903,3,1,0,2,1,1,0,0
24283,34904,34904,3,1,3,2,0,1,0,0
24284,34905,34905,0,2,2,3,0,1,0,0
24285,34906,34906,1,0,1,3,0,1,0,0
24292,34913,34913,1,2,2,4,1,0,0,0
24294,34915,34915,1,2,1,4,1,0,0,0
24296,34917,34917,2,2,2,3,0,1,0,0
24299,34920,34920,0,0,3,2,0,1,0,0
24300,34921,34921,0,1,2,2,0,1,0,0
24301,34922,34922,2,0,1,2,0,1,0,0
24304,34925,34925,4,2,3,1,0,1,0,0
24307,34931,34931,4,3,2,3,1,1,0,0
24309,34933,34933,1,1,1,4,0,1,0,0
24313,34937,34937,3,1,3,2,0,1,0,0
24319,34943,34943,1,0,1,2,0,1,0,0
24320,34944,34944,2,2,4,2,0,1,0,0
24325,34949,34949,0,2,2,3,1,0,0,0
24332,34956,34956,0,0,5,2,1,0,0,0
24336,34960,34960,2,0,3,3,1,0,0,0
